Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Romania,ROU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.62017819,10.94408225,11.26996455,11.58632588,11.87772757,12.1391177,12.32742403,12.47004521,12.59336707,12.73117654,12.90328652,13.18472257,13.46104697,13.74801025,14.06908066,14.43351647,14.89217163,15.40846737,15.88544418,16.16810731,16.17471378,16.01780831,15.60520206,15.09288466,14.68833485,14.50023258,14.57352511,14.8021382,15.13193888,15.4807493,15.80210866,16.2796428,16.73034866,17.15455938,17.55699217,17.94133564,18.43454056,18.88518944,19.30238028,19.69689767,20.07095423,20.60016903,21.11011839,21.55741302,21.88250228,22.06113091,22.32449648,22.46191982,22.53645357,22.6453974,22.8527458,23.15219757,23.52745671,23.98348462,24.5190254,25.13082884,25.94280866,26.82173265,27.73265343,28.62769047,29.47334945
Russian Federation,RUS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.573936677,9.784417065,9.952052758,10.09777708,10.2537804,10.44078017,10.66495386,10.90360795,11.15498562,11.41493896,11.6843729,11.99758708,12.29237766,12.58996269,12.9198981,13.29393331,13.7297329,14.19581367,14.6305671,14.94392821,15.09339861,15.12810864,15.02443583,14.84750105,14.68140004,14.57690549,14.62220158,14.68129014,14.79964967,15.0400463,15.4309786,15.99585783,16.68868831,17.39501215,17.94739685,18.25726322,18.40693654,18.30290989,18.08130413,17.93329088,17.95305423,18.31107149,18.80783883,19.29665314,19.55511637,19.4685468,19.39270369,19.07278153,18.66699207,18.35664455,18.21180026,18.26646903,18.42442057,18.68558443,19.0408016,19.48255169,20.17283369,20.94382773,21.76894278,22.61260001,23.45260414
Rwanda,RWA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.369184067,6.476821593,6.55532379,6.598911339,6.600036941,6.556043725,6.456005716,6.319501755,6.161711295,5.997571379,5.835261618,5.751479253,5.656215797,5.549380198,5.430203288,5.299661112,5.228357186,5.146064132,5.05013009,4.936463302,4.804728581,4.730936059,4.639413194,4.545623485,4.46670596,4.411030612,4.412731557,4.41927623,4.432055469,4.453393725,4.483289588,4.699488703,4.899821606,5.075509593,5.219125966,5.328007994,5.636777276,5.980092502,6.367847315,6.734514788,7.001163296,6.674219896,6.254936999,5.806158745,5.397560409,5.058389425,4.918467312,4.822066349,4.750605226,4.679922566,4.600241956,4.616904992,4.626865798,4.641800629,4.67715872,4.740705269,4.859931948,4.998347933,5.14694428,5.293624962,5.433718809
South Asia,SAS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.556800661,5.649650224,5.739844853,5.812660464,5.850153703,5.846224773,5.919410362,5.952684641,5.95855997,5.952798731,5.944033196,6.024585093,6.093596569,6.147701587,6.182464197,6.197513319,6.266572844,6.310881715,6.335300794,6.34543398,6.345510793,6.39998731,6.43544904,6.453729904,6.456955283,6.448031167,6.500246975,6.533634624,6.551343966,6.556858342,6.553455615,6.627425435,6.686723696,6.733196343,6.768906182,6.796634564,6.884136351,6.957058517,7.0188902,7.073713688,7.124838625,7.220391782,7.305608692,7.38034659,7.443680032,7.496986303,7.583924699,7.659047399,7.724681813,7.782082637,7.834042434,7.929828202,8.015038449,8.101552311,8.203046159,8.32732744,8.50140886,8.68825588,8.883895763,9.081779904,9.279965152
Saudi Arabia,SAU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.803643271,6.824784761,6.824213779,6.808208405,6.782358247,6.750542242,6.737735286,6.710182873,6.672069954,6.62591518,6.573308072,6.499426625,6.421285631,6.344809666,6.271678042,6.202741239,6.084587931,5.967203221,5.856502523,5.756400384,5.668920294,5.462536094,5.267768939,5.087342364,4.919493717,4.760406314,4.768415509,4.805562409,4.877803534,4.980787587,5.105526213,5.170819969,5.220697004,5.254203855,5.268653411,5.263437636,5.216572075,5.169715536,5.135239562,5.117300291,5.110293194,5.011416731,4.916783004,4.8295722,4.753693893,4.693686367,4.619868451,4.559770697,4.509252815,4.460243622,4.410461399,4.324481226,4.247335437,4.196231202,4.192124459,4.245171809,4.352482133,4.483967943,4.625832157,4.758550783,4.87214582
Sudan,SDN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.249108698,6.238083368,6.203532095,6.152970947,6.093725895,6.030380102,6.022360439,6.002002034,5.973374176,5.94029175,5.905620543,5.924044094,5.932879958,5.93278837,5.923850492,5.907056071,5.917142083,5.914654267,5.90268333,5.883817235,5.860752012,5.856524383,5.840918484,5.817699131,5.790733823,5.762879304,5.757716338,5.743762486,5.722967672,5.697230606,5.668727765,5.671364611,5.673547462,5.678175927,5.688281628,5.70649252,5.732493422,5.748562143,5.756989667,5.759959026,5.759266269,5.789878505,5.812973994,5.829540587,5.839475626,5.843754165,5.902360606,5.9522016,5.99619035,6.037537055,6.078423535,6.121059008,6.157533819,6.190500016,6.22248157,6.255529205,6.307615449,6.357122715,6.405218444,6.452352465,6.499818328
Senegal,SEN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.905281624,4.924444587,4.92501826,4.907234382,4.869324505,4.812814058,4.834297287,4.827786733,4.799706709,4.756396745,4.703083925,4.750862456,4.77864538,4.789803772,4.78834036,4.776511899,4.897107519,5.000111562,5.086041646,5.156162596,5.211634333,5.320329291,5.411979019,5.487902074,5.550134804,5.599928786,5.68912206,5.762299001,5.822594991,5.873406859,5.916988248,5.977825264,6.024925968,6.059674183,6.082947013,6.095820302,6.137914894,6.160489362,6.167343111,6.163545352,6.151889681,6.160734221,6.155919202,6.138742974,6.109810275,6.069969832,6.066350115,6.050207848,6.020836089,5.975930051,5.916085397,5.888624525,5.845033778,5.796113997,5.754302815,5.726143773,5.723268686,5.726519441,5.731438044,5.731376197,5.723997231
Singapore,SGP,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,3.73597981,3.969050319,4.217374943,4.462846883,4.699794897,4.932389039,5.092038411,5.258607728,5.427089087,5.591506694,5.750737274,5.902365331,6.045345518,6.192382325,6.350505171,6.517401332,6.634955549,6.737297925,6.820147092,6.881836767,6.926170911,7.032963764,7.144130667,7.25947053,7.376601864,7.494733674,7.537888935,7.559675076,7.579396669,7.615728914,7.675802288,7.710761826,7.758010034,7.815880831,7.895923415,8.021950667,8.180087603,8.307896805,8.389592767,8.446796174,8.522299411,8.825097376,9.11095211,9.325482243,9.442282576,9.489724471,9.472337954,9.376164962,9.232927498,9.146719983,9.219668687,9.726771262,10.25525223,10.72392401,11.1285227,11.55154186,12.53298579,13.7031835,15.03229913,16.46373035,17.95834779
Solomon Islands,SLB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.844687747,5.283863939,5.765904286,6.232654949,6.570847687,6.754208476,6.843745403,6.813819578,6.726485537,6.639497368,6.573364278,6.553753836,6.557413776,6.557682609,6.551838783,6.527590143,6.504287262,6.470163243,6.436044105,6.397480578,6.359785669,6.284549739,6.189053744,6.082476693,5.972983404,5.865113574,5.808351756,5.741856151,5.659164848,5.551224478,5.422787853,5.346468366,5.246881587,5.143193061,5.062364396,5.012166955,5.040977269,5.088723111,5.14047098,5.17020361,5.171445372,5.242107418,5.283187822,5.315248823,5.359876887,5.422267076,5.52963423,5.650939275,5.774979827,5.88588526,5.972425057,6.056717186,6.128963883,6.189981995,6.241693001,6.285055023,6.332123098,6.371023368,6.40846607,6.456168667,6.520457402
Sierra Leone,SLE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.372748982,6.492900463,6.588059293,6.659985992,6.711489669,6.744110217,6.85257892,6.93426202,6.991292086,7.024516475,7.035279447,7.126693186,7.187178644,7.219257699,7.224823722,7.205629528,7.267436842,7.296193847,7.295747267,7.269984934,7.221601748,7.257380219,7.261102052,7.236597518,7.187519914,7.116739073,7.127534396,7.108090985,7.061879943,6.993005423,6.904282421,6.947681489,6.942072373,6.885836751,6.77713302,6.614075889,6.616596153,6.581225345,6.509092938,6.403615677,6.266549645,6.210019829,6.142858837,6.070426586,5.997984713,5.9293038,5.91261507,5.876696325,5.823404786,5.753872364,5.670315486,5.659411199,5.628469846,5.578520296,5.509256971,5.422666982,5.399500816,5.357088877,5.29990222,5.233174408,5.160203807
El Salvador,SLV,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.463983352,6.477063544,6.476960996,6.462847317,6.434579947,6.391998776,6.404942726,6.397248405,6.373394449,6.337819294,6.294345253,6.31665766,6.330108705,6.33609651,6.334005024,6.324078057,6.392299568,6.452987735,6.510364284,6.568294296,6.628690184,6.73512398,6.841513708,6.94987621,7.063041727,7.181180729,7.300031948,7.425017269,7.552506087,7.677428866,7.798341523,7.893573632,7.98391939,8.081203114,8.199454228,8.346379405,8.543359707,8.755970557,8.982146892,9.218479116,9.461204911,9.731807875,10.00008071,10.25990862,10.50276925,10.72362394,10.92542634,11.10663802,11.26816683,11.41226643,11.54145638,11.65636006,11.75662404,11.85824116,11.98301226,12.14367027,12.34230288,12.57525579,12.83213318,13.09622444,13.35879462
San Marino,SMR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.439753568,5.552244371,5.634823654,5.690689457,5.723010829,5.735053368,5.822127321,5.88270029,5.9200837,5.936539638,5.934756244,6.010489733,6.061776478,6.092122678,6.104967713,6.102614348,6.002760274,5.948634804,5.936619282,5.96250143,6.022134967,6.055752942,6.049067643,6.003314354,5.920100413,5.80058321,5.814744656,5.795829049,5.745557871,5.666566802,5.560383232,5.584817399,5.578093678,5.536818621,5.455656088,5.331571001,5.332582232,5.314097211,5.2860393,5.25988041,5.240932607,5.274605681,5.305935476,5.330956301,5.344221043,5.345021224,5.398939529,5.433989273,5.45487379,5.467672164,5.475969148,5.520664705,5.552571128,5.573372181,5.585875308,5.591945297,5.632154612,5.662824656,5.684085765,5.69511127,5.696277881
Serbia,SRB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.35883852,10.53346731,10.74129158,10.96078131,11.16470837,11.34137685,11.61324893,11.84241739,12.05140217,12.27245249,12.52209324,12.86074742,13.20933141,13.53907684,13.8067227,13.98832755,14.13862837,14.22617413,14.23634635,14.14367793,13.94410232,13.70821106,13.37052102,13.02017426,12.77577078,12.70143654,12.86056344,13.14430955,13.52056411,13.94300556,14.3844572,14.9502531,15.52652398,16.1022805,16.66463098,17.20590962,17.93303689,18.63601061,19.30965855,19.94183624,20.52090762,20.91514669,21.23451107,21.46128654,21.563029,21.52992343,21.59291277,21.53803442,21.45901043,21.48788197,21.70096225,22.16755579,22.79660755,23.56315696,24.42502106,25.35423782,26.16105931,26.99897709,27.8116005,28.51630521,29.06393915
Sub-Saharan Africa (excluding high income),SSA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.585169337,5.636437802,5.664415775,5.671325885,5.659017778,5.629669185,5.677081907,5.700366325,5.703543346,5.690811851,5.665560986,5.718195071,5.75110455,5.765713945,5.762872854,5.744304847,5.790603131,5.817511779,5.830215532,5.832937632,5.827876345,5.863620858,5.880960388,5.882443337,5.870076959,5.845874426,5.880811787,5.897430264,5.898600849,5.887076055,5.865433337,5.882485137,5.882671251,5.869469838,5.846974084,5.818630082,5.825978463,5.817428332,5.794498424,5.756988877,5.7053752,5.696336811,5.66728438,5.623662581,5.570952709,5.512691228,5.519909432,5.515645455,5.501141913,5.477168087,5.445407448,5.460044937,5.463837709,5.459583415,5.449895864,5.4371022,5.460242152,5.474988252,5.484060261,5.489997884,5.495038423
South Sudan,SSD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.950737563,4.940135411,4.895989542,4.827264859,4.744066842,4.651851614,4.693138548,4.71940425,4.728649923,4.719319515,4.690798639,4.758223079,4.801911456,4.82533695,4.832486666,4.825940865,4.898516102,4.952140388,4.988278602,5.007971312,5.012600221,5.065303934,5.098530636,5.117349979,5.126497165,5.129405574,5.21824238,5.280752464,5.3176152,5.329141858,5.31572022,5.451291858,5.551473932,5.612032056,5.630226563,5.600642473,5.676831653,5.746692045,5.809950905,5.86486351,5.911882346,5.961617644,5.998096872,6.027965417,6.058815576,6.094931476,6.125842861,6.156317931,6.188609711,6.224266786,6.264439367,6.310418099,6.342557431,6.356313082,6.344626765,6.306606843,6.302188369,6.264301954,6.203719288,6.133495384,6.060743083
Sub-Saharan Africa,SSF,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.586227494,5.637509593,5.665500192,5.672424804,5.66012832,5.630781492,5.678192302,5.70147564,5.704652999,5.691924139,5.666677215,5.719285937,5.752176567,5.766768004,5.763919902,5.745355821,5.791657213,5.818576567,5.831275538,5.833993262,5.828929806,5.86465909,5.881971217,5.883423731,5.871038849,5.846828948,5.881742251,5.898374221,5.899522149,5.887969829,5.866296876,5.883334815,5.883504069,5.870301534,5.84781208,5.819469154,5.8268302,5.818292048,5.795383906,5.757898184,5.706297141,5.697205908,5.668123324,5.624435614,5.571668248,5.513355239,5.520568366,5.516302453,5.501820298,5.477864143,5.446140081,5.460727973,5.46449024,5.460209873,5.450503039,5.437704069,5.460845646,5.47560151,5.484690108,5.490650244,5.495719557
Small states,SST,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.624049005,8.716274689,8.794991593,8.850782677,8.8832234,8.899230129,9.017618754,9.126564512,9.230031829,9.324926785,9.411004904,9.452770398,9.473352208,9.47526599,9.459424606,9.425051869,9.458858339,9.47117348,9.467640386,9.441898254,9.391378603,9.35084846,9.282787301,9.19950709,9.110591157,9.024106338,8.988454912,8.954479144,8.931612216,8.923291071,8.927837081,8.979680058,9.018218893,9.044666013,9.058591239,9.055803044,9.097916928,9.117525577,9.122159988,9.128998832,9.135480929,9.156821428,9.17332541,9.179823563,9.165466531,9.125948107,9.059535416,8.972771948,8.88402383,8.812933901,8.772825299,8.779300614,8.804774744,8.848301882,8.904583543,8.969477995,9.069285968,9.175935795,9.298482235,9.439639905,9.59823329
Sao Tome and Principe,STP,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.043360434,5.929113924,5.679719006,5.319290761,4.821825677,4.15019224,4.940848991,5.845652296,6.917407449,8.132040576,9.414744107,8.881498242,8.376013658,7.906528422,7.46844765,7.06925947,7.497706754,7.896473694,8.257302415,8.609626864,8.932797742,8.813813814,8.681902513,8.538652336,8.411177078,8.294380905,8.159088715,8.027686868,7.894881926,7.741089394,7.544290475,7.572709605,7.560222974,7.493986407,7.409268653,7.306459001,7.190214395,7.011964918,6.779037869,6.529825045,6.2751786,6.309148265,6.361156153,6.409367634,6.401588986,6.330029661,6.232675641,6.086139141,5.913377193,5.74765212,5.602971147,5.542529107,5.494277001,5.448487557,5.402110557,5.353396918,5.360561583,5.360672377,5.362773285,5.392767288,5.446464713
Suriname,SUR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.56932617,8.483984173,8.436433156,8.419783995,8.412730327,8.386392463,8.411174537,8.398014631,8.347850652,8.258428584,8.14196951,8.179689211,8.194371849,8.176424341,8.132342965,8.077286931,8.123860344,8.146020034,8.124462092,8.057085757,7.957707845,7.836209498,7.721919208,7.63683545,7.597231149,7.61055926,7.604852624,7.622986504,7.663907151,7.719305498,7.787419357,7.918272723,8.052448358,8.186706238,8.322875071,8.459309626,8.610318671,8.725722132,8.804946375,8.852893556,8.885850052,9.016240812,9.143863723,9.263746199,9.355738305,9.418459262,9.477239059,9.504868001,9.516963598,9.540465349,9.583780707,9.673533762,9.776349461,9.886155677,9.99366018,10.09250231,10.22348615,10.34778715,10.47641621,10.61714446,10.77793428
Slovak Republic,SVK,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.97154566,11.29264279,11.66902272,12.07734643,12.4827432,12.867785,13.25357907,13.60218338,13.9219289,14.22162577,14.50550789,14.77340816,14.98908634,15.1775185,15.37572408,15.60160167,15.91014168,16.25493305,16.55073015,16.66817352,16.54894878,16.25515619,15.73738205,15.15073237,14.70400982,14.50374166,14.65036985,14.97551944,15.37759649,15.71155631,15.90148321,16.11727559,16.20333066,16.20035327,16.16639611,16.13351936,16.24554911,16.34130408,16.40680182,16.41785386,16.36580618,16.39379269,16.3714734,16.32358949,16.28212335,16.2673986,16.40051049,16.5576305,16.74554681,16.97145005,17.24401072,17.65655745,18.10053788,18.59978238,19.18437309,19.86992364,20.72652045,21.67397771,22.67584864,23.67847219,24.64914107
Slovenia,SVN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,12.04845303,12.37363883,12.71807636,13.07295501,13.426887,13.7717665,14.06711441,14.31569436,14.52746169,14.72587002,14.93190298,15.35778729,15.77848762,16.17904226,16.53088399,16.81623904,17.10235673,17.3466306,17.51845423,17.55937082,17.44307825,17.05281274,16.44954202,15.72397368,15.05121384,14.55800775,14.54120049,14.70234296,14.97557424,15.26085205,15.50342941,15.97462141,16.41184973,16.82505305,17.24397503,17.68835384,18.21097352,18.73732612,19.24795503,19.71462479,20.12362234,20.55360135,20.93170142,21.27859271,21.62165231,21.98052602,22.39207424,22.81975144,23.2531533,23.67277284,24.07512774,24.52591308,24.9460341,25.40505933,25.99308796,26.7590141,27.69061989,28.79073297,29.99309598,31.19589686,32.339167
Sweden,SWE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.86892841,18.11965557,18.35371774,18.58559536,18.83169241,19.10374478,19.44842206,19.79805886,20.15985004,20.53697433,20.92972326,21.48188189,22.03131481,22.57212883,23.09385041,23.58992766,24.06398133,24.49076035,24.86953897,25.19494149,25.46641413,25.80474385,26.06686483,26.28482454,26.50297182,26.74774291,26.99601414,27.24743603,27.47869361,27.65020539,27.74064285,27.82414185,27.82543591,27.76086205,27.64987047,27.50724722,27.44774989,27.34970528,27.22256526,27.07551678,26.92174484,26.78262543,26.62869429,26.49984675,26.44831907,26.50777289,26.6563302,26.86031506,27.12600338,27.47051775,27.91111622,28.47004692,29.13515229,29.85720251,30.53080902,31.07669242,31.60702125,31.97939502,32.24432138,32.48614652,32.76323212
Eswatini,SWZ,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.800750767,5.892900107,5.958865409,6.006532347,6.03478432,6.054261864,6.065452113,6.052670385,6.016790123,5.959423569,5.885530163,5.917563785,5.933142549,5.928613061,5.904906673,5.861028691,5.850258266,5.82253993,5.779916081,5.72403814,5.661104211,5.630357093,5.58408107,5.526270038,5.45239462,5.366544169,5.306711005,5.239167739,5.168722767,5.099110494,5.031061161,5.026345846,5.022701739,5.022224723,5.023446531,5.027919992,5.072509878,5.110692839,5.146585721,5.185367587,5.229764001,5.367887414,5.51333146,5.66128267,5.805998266,5.943378375,6.078510036,6.20260264,6.316575004,6.426785983,6.532262381,6.646610356,6.749205672,6.835840729,6.900647393,6.938369781,6.952642351,6.952373902,6.936944472,6.903725271,6.853499996
Sint Maarten (Dutch part),SXM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,11.24787961,11.39256783,11.55398802,11.7237597,11.83377748,11.83041174,11.91511637,11.9549318,11.96967939,11.98653453,12.00681027,11.87684339,11.74934726,11.67012272,11.61883349,11.58382611,11.62863006,11.69403526,11.75176187,11.78807173,11.82897454,11.78546422,11.69957862,11.62854179,11.57846642,11.5788083,11.59504197,11.61979838,11.63435601,11.59416652,11.52970607,11.44243601,11.38222983,11.33627424,11.30649936,11.3080895,11.44141103,11.56858682,11.70038934,11.83448222,11.95389406,11.63722697,11.30321081,10.9618631,10.6177467,10.25554629,10.24268565,10.31168475,10.45523596,10.65859748,10.87961852,10.8069945,10.66434986,10.50509879,10.41581609,10.40983733,10.54146237,10.75203866,11.0439866,11.40206494,11.83289133
Syrian Arab Republic,SYR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.06896503,8.055231486,8.004859281,7.918065309,7.792330933,7.629789158,7.522361616,7.37702472,7.208136292,7.031248948,6.856084723,6.77812901,6.692290287,6.599572104,6.50016682,6.395179652,6.362634491,6.320345275,6.271546715,6.219205313,6.165844121,6.13088353,6.089756858,6.048481086,6.013566736,5.988143928,6.005545139,6.022739254,6.038096307,6.048805363,6.054555452,6.056375389,6.04787318,6.0344034,6.022012245,6.01327897,6.026650266,6.038454995,6.043032868,6.032153451,6.003288924,5.97068157,5.928268501,5.885926025,5.857034138,5.852025008,5.81856828,5.800063322,5.790485537,5.780118151,5.766301099,5.877218225,5.970886306,6.06337136,6.180699181,6.340931816,6.529786156,6.763058967,7.027857433,7.30248672,7.574752034
Turks and Caicos Islands,TCA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.923662768,6.992721203,7.04894891,7.08103321,7.073864951,7.021394324,7.078133828,7.085022115,7.052272225,6.991857847,6.911053172,6.953578672,6.968355347,6.957525025,6.92292624,6.865802926,6.91129866,6.923427715,6.906080912,6.863122593,6.796694101,6.834630732,6.84516004,6.829381447,6.788010996,6.722432048,6.733306916,6.718136597,6.679894419,6.621158781,6.545031048,6.525085253,6.480421519,6.415364809,6.334852719,6.242477165,6.207303041,6.153688936,6.085917646,6.007877489,5.922490707,5.880048946,5.824048773,5.757058258,5.681348476,5.598870177,5.553469525,5.495248402,5.425227623,5.341973619,5.247531645,5.18758157,5.112458498,5.034337153,4.967044907,4.917086209,4.916806779,4.920374549,4.922331176,4.915699026,4.898105565
East Asia & Pacific (IDA & IBRD countries),TEA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.526268213,6.577802421,6.571455395,6.516606603,6.424089141,6.300597382,6.432262903,6.539293819,6.623455494,6.68977684,6.744331606,6.850795618,6.942788295,7.023559019,7.094854094,7.157511936,7.277335548,7.383424253,7.476009525,7.554675206,7.620397015,7.712954653,7.788880004,7.848803401,7.892187861,7.922057023,7.968704915,7.998916391,8.025103163,8.061841059,8.118099669,8.204962637,8.298737324,8.400922291,8.511080219,8.628389469,8.783115737,8.935695284,9.08035734,9.207996089,9.314609442,9.422492956,9.50458604,9.567125741,9.617864789,9.665420649,9.753985656,9.841348046,9.936554097,10.0488554,10.18667028,10.39197206,10.60955783,10.86616614,11.19937992,11.62988083,12.2003267,12.86041609,13.56904757,14.26318698,14.90815322
Europe & Central Asia (IDA & IBRD countries),TEC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.773835742,9.982793142,10.17463706,10.35614333,10.53800068,10.72799231,10.94739941,11.16055796,11.37145984,11.58489519,11.80496845,12.06839633,12.31121502,12.54718942,12.79496847,13.06136286,13.37500022,13.70169969,13.98729696,14.15344618,14.16615941,14.07025782,13.84087659,13.55389922,13.30746468,13.15482547,13.17059868,13.23644707,13.36313383,13.56411207,13.83923571,14.25284946,14.72810973,15.20152177,15.57953776,15.8124293,16.00085298,16.03320929,15.9898213,15.97886373,16.050429,16.32946911,16.67772551,17.00903985,17.18817593,17.15260372,17.11859215,16.92698709,16.67060883,16.46902009,16.36909881,16.4106792,16.52391886,16.70149193,16.93992007,17.24165988,17.70671103,18.2297238,18.79182655,19.3659461,19.93438552
Togo,TGO,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.965545776,5.949378617,5.897462945,5.813768117,5.700492784,5.561709226,5.546071909,5.521216248,5.493592079,5.468839993,5.451293301,5.505181006,5.54000903,5.558498429,5.564472407,5.559970151,5.641245324,5.702157963,5.742592248,5.761273613,5.758889651,5.805549982,5.834870425,5.850022103,5.855256423,5.851790136,5.879140129,5.888732161,5.884269091,5.868657705,5.844593962,5.870468676,5.878050983,5.870337486,5.848771497,5.815941208,5.728722458,5.628984903,5.52259378,5.414440962,5.308762422,5.28312283,5.244254074,5.19640001,5.14332775,5.088173673,5.091616576,5.084462139,5.068243437,5.043262227,5.011407101,5.046528842,5.070207788,5.084332211,5.090196739,5.089863425,5.117856118,5.134414999,5.142782498,5.145480214,5.145396017
Thailand,THA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.143885717,6.219005906,6.296166939,6.370701002,6.435971284,6.488677301,6.55360206,6.599913777,6.631339926,6.652519611,6.666467021,6.686432661,6.690827152,6.6820001,6.660806153,6.628518828,6.644156358,6.647978272,6.640961598,6.622695453,6.594643184,6.579299999,6.556312362,6.532023833,6.514091964,6.508891927,6.539884708,6.587033973,6.659325657,6.768407492,6.922081462,7.122236202,7.347784161,7.592361308,7.847364682,8.109265413,8.350055815,8.593993816,8.84555958,9.112683205,9.399705662,9.696801289,10.01122717,10.33098992,10.63841498,10.92746926,11.20125599,11.46658876,11.7392598,12.03719096,12.37066287,12.79513684,13.24520425,13.72970447,14.26003594,14.84384594,15.42582118,16.06107342,16.75896062,17.53032806,18.3824378
Tajikistan,TJK,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.630373039,8.834560736,9.062190675,9.301822133,9.535818458,9.749503892,9.971072952,10.15601289,10.29346012,10.37057612,10.38524279,10.26588642,10.07425791,9.834632508,9.574771827,9.309327776,9.259385039,9.192911892,9.09234922,8.938122706,8.734180973,8.507519075,8.253007355,7.997717084,7.769449428,7.580566295,7.468493553,7.371785339,7.304241115,7.2863797,7.326401844,7.384681206,7.461921885,7.523553646,7.524388103,7.442780645,7.416505056,7.292792794,7.101945291,6.890180413,6.683031658,6.690722759,6.716353544,6.724738184,6.668429962,6.530520169,6.363347433,6.134363946,5.874507219,5.622828764,5.408095511,5.231748119,5.084170644,4.965403946,4.87403734,4.810691645,4.858029542,4.924824165,5.02025502,5.156762955,5.33962899
Turkmenistan,TKM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.465727363,9.431497673,9.377612281,9.312157048,9.246731061,9.187327223,9.243809305,9.286746082,9.300679624,9.272885432,9.199689508,9.158012456,9.046310404,8.888760869,8.710668141,8.521955696,8.456993267,8.375860449,8.259993921,8.085112585,7.848607111,7.703842736,7.518897427,7.319323406,7.131505421,6.968859061,6.887002016,6.810742257,6.756927742,6.74604826,6.783102593,6.879899828,7.009314988,7.140239673,7.233030353,7.271291382,7.311922407,7.29045602,7.240049554,7.202463243,7.195989669,7.277296046,7.374675036,7.445815113,7.433084106,7.313153965,7.148085242,6.911435502,6.649477078,6.415655092,6.237922458,6.151631879,6.104592705,6.100205394,6.139700868,6.222658713,6.395040715,6.599833319,6.836393545,7.103592561,7.399133773
